"","Date","Month","Year","Landing Site","Data Collector","Group","Fishgear","# Boats","#Fishers","Family","Species","Length","Weight_kg","Weight_g","FishGroups","EnglishName","KiswahiliName","Bycatch","Price_KSHPerkg","FunGr_Diet","TrophLevel","SE_TrophLevel","Vulnerability","Lmat_cm","Lopt_cm","Linf_cm","SizeCategory","Diet","Mobility","Active","Schooling","Position","TempPrefMin_degC","TempPrefMean_degC","TempPrefMax_degC","Calcium_mgPer100g","Calicum_L95","Calcium_U95","Iron_mgPer100g","Iron_L95","Iron_U95","Omega3_gPer100g","Omega3_L95","Omega3_U95","Protein_gPer100g","Protein_L95","Protein_U95","VitaminA_ugPer100g","VitaminA_L95","VitaminA_U95","Selenium_ugPer100g","Selenium_L95","Selenium_U95","Zinc_mgPer100g","Zinc_L95","Zinc_U95","Source","Notes","Lopt_ratio","Lmat_ratio"
"52",2022-09-11,"September","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Atule mate",25.4,0.159,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.22115384615385,1.28934010152284
"53",2022-09-17,"September","2022","Vanga","Sofia Saidi","1","Ring net",1,20,"Carangidae","Atule mate",15.2,0.04,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.730769230769231,0.771573604060914
"54",2022-09-17,"September","2022","Vanga","Sofia Saidi","1","Ring net",1,20,"Carangidae","Atule mate",15.1,0.032,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.725961538461538,0.766497461928934
"55",2022-09-19,"September","2022","Vanga","Sofia Saidi","3","Reef seine",1,12,"Carangidae","Atule mate",27.6,0.113,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.32692307692308,1.4010152284264
"56",2022-09-19,"September","2022","Vanga","Sofia Saidi","3","Reef seine",1,12,"Carangidae","Atule mate",29.2,0.109,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.40384615384615,1.48223350253807
"57",2022-09-19,"September","2022","Vanga","Sofia Saidi","3","Reef seine",1,12,"Carangidae","Atule mate",32.2,0.171,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.54807692307692,1.63451776649746
"58",2022-10-01,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Atule mate",26.3,0.179,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.26442307692308,1.33502538071066
"59",2022-10-01,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Atule mate",24.5,0.15,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.17788461538462,1.24365482233503
"60",2022-10-01,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Atule mate",22.7,0.138,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.09134615384615,1.15228426395939
"61",2022-10-04,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,24,"Carangidae","Atule mate",23.4,0.144,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.125,1.18781725888325
"62",2022-10-04,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,24,"Carangidae","Atule mate",24.6,0.166,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.18269230769231,1.24873096446701
"63",2022-10-04,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,24,"Carangidae","Atule mate",24.2,0.148,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.16346153846154,1.22842639593909
"64",2022-10-04,"October","2022","Vanga","Sofia Saidi","2","Reef seine",1,17,"Carangidae","Atule mate",23.4,0.161,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.125,1.18781725888325
"65",2022-10-04,"October","2022","Vanga","Sofia Saidi","2","Reef seine",1,17,"Carangidae","Atule mate",23.1,0.129,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.11057692307692,1.17258883248731
"66",2022-10-04,"October","2022","Vanga","Sofia Saidi","2","Reef seine",1,17,"Carangidae","Atule mate",23.6,0.129,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.13461538461538,1.19796954314721
"67",2022-10-04,"October","2022","Vanga","Sofia Saidi","3","Ring net",1,22,"Carangidae","Atule mate",14.7,0.032,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.706730769230769,0.746192893401015
"68",2022-10-04,"October","2022","Vanga","Sofia Saidi","3","Ring net",1,22,"Carangidae","Atule mate",15.6,0.034,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.75,0.791878172588833
"69",2022-10-06,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Atule mate",19.6,0.072,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.942307692307692,0.99492385786802
"70",2022-10-06,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Atule mate",19.3,0.061,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.927884615384615,0.979695431472081
"71",2022-10-06,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Atule mate",17.8,0.047,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.855769230769231,0.903553299492386
"72",2022-10-09,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,12,"Carangidae","Atule mate",20.8,0.072,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1,1.05583756345178
"73",2022-10-09,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,12,"Carangidae","Atule mate",20.1,0.069,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.966346153846154,1.02030456852792
"74",2022-10-09,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,12,"Carangidae","Atule mate",19.7,0.067,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.947115384615385,1
"75",2022-10-09,"October","2022","Vanga","Sofia Saidi","4","Ring net",1,23,"Carangidae","Atule mate",19.1,0.071,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.918269230769231,0.969543147208122
"76",2022-10-09,"October","2022","Vanga","Sofia Saidi","4","Ring net",1,23,"Carangidae","Atule mate",17.8,0.055,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.855769230769231,0.903553299492386
"77",2022-10-09,"October","2022","Vanga","Sofia Saidi","4","Ring net",1,23,"Carangidae","Atule mate",17.6,0.06,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.846153846153846,0.893401015228427
"78",2022-10-11,"October","2022","Vanga","Sofia Saidi","3","Reef seine",1,17,"Carangidae","Atule mate",18.9,0.073,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.908653846153846,0.959390862944162
"79",2022-10-11,"October","2022","Vanga","Sofia Saidi","3","Reef seine",1,17,"Carangidae","Atule mate",15.5,0.043,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.745192307692308,0.786802030456853
"80",2022-10-11,"October","2022","Vanga","Sofia Saidi","3","Reef seine",1,17,"Carangidae","Atule mate",14.9,0.04,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.716346153846154,0.756345177664975
"81",2022-10-16,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,25,"Carangidae","Atule mate",23.6,0.143,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.13461538461538,1.19796954314721
"82",2022-10-16,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,25,"Carangidae","Atule mate",26.4,0.185,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.26923076923077,1.34010152284264
"83",2022-10-16,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,25,"Carangidae","Atule mate",26.8,0.217,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.28846153846154,1.36040609137056
"84",2022-10-18,"October","2022","Vanga","Sofia Saidi","5","Reef seine",1,15,"Carangidae","Atule mate",17.8,0.056,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.855769230769231,0.903553299492386
"85",2022-10-18,"October","2022","Vanga","Sofia Saidi","5","Reef seine",1,15,"Carangidae","Atule mate",18.9,0.121,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.908653846153846,0.959390862944162
"86",2022-10-18,"October","2022","Vanga","Sofia Saidi","5","Reef seine",1,15,"Carangidae","Atule mate",24.7,0.211,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.1875,1.25380710659898
"87",2022-10-20,"October","2022","Vanga","Sofia Saidi","1","Reef seine",1,17,"Carangidae","Atule mate",23,0.158,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.10576923076923,1.16751269035533
"88",2022-10-20,"October","2022","Vanga","Sofia Saidi","1","Reef seine",1,17,"Carangidae","Atule mate",22.9,0.167,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,20.8,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.10096153846154,1.16243654822335
"89",2022-09-03,"September","2022","Vanga","Sofia Saidi","3","Ring net",1,26,"Carangidae","Carangoides ciliarius",19.9,0.09,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,40,63.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.4975,0.57514450867052
"90",2022-09-03,"September","2022","Vanga","Sofia Saidi","3","Ring net",1,26,"Carangidae","Carangoides ciliarius",20.2,0.1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,40,63.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.505,0.583815028901734
"91",2022-09-03,"September","2022","Vanga","Sofia Saidi","3","Ring net",1,26,"Carangidae","Carangoides ciliarius",20.9,0.112,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,40,63.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.5225,0.604046242774566
"92",2022-10-11,"October","2022","Vanga","Sofia Saidi","2","Ring net",1,25,"Carangidae","Carangoides gymnosthethus",33.2,0.492,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,59.7,92.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.556113902847571,0.680327868852459
"93",2022-10-11,"October","2022","Vanga","Sofia Saidi","2","Ring net",1,25,"Carangidae","Carangoides gymnosthethus",33.6,0.432,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,59.7,92.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.562814070351759,0.688524590163935
"94",2022-10-11,"October","2022","Vanga","Sofia Saidi","2","Ring net",1,25,"Carangidae","Carangoides gymnosthethus",29.4,0.345,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,59.7,92.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.492462311557789,0.602459016393443
"95",2022-10-11,"October","2022","Vanga","Sofia Saidi","2","Ring net",1,25,"Carangidae","Carangoides gymnosthethus",18.7,0.11,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,59.7,92.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.31323283082077,0.383196721311475
"96",2022-09-17,"September","2022","Vanga","Sofia Saidi","1","Ring net",1,20,"Carangidae","Carangoides malabaricus",20.9,0.108,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.881856540084388,0.95
"97",2022-09-17,"September","2022","Vanga","Sofia Saidi","3","Ring net",1,22,"Carangidae","Carangoides malabaricus",14.5,0.035,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.611814345991561,0.659090909090909
"98",2022-09-17,"September","2022","Vanga","Sofia Saidi","3","Ring net",1,22,"Carangidae","Carangoides malabaricus",16.7,0.051,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.70464135021097,0.759090909090909
"99",2022-09-19,"September","2022","Vanga","Sofia Saidi","3","Reef seine",1,12,"Carangidae","Carangoides malabaricus",21.2,0.098,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.894514767932489,0.963636363636364
"100",2022-09-19,"September","2022","Vanga","Sofia Saidi","3","Reef seine",1,12,"Carangidae","Carangoides malabaricus",18.6,0.06,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.784810126582279,0.845454545454546
"101",2022-09-19,"September","2022","Vanga","Sofia Saidi","3","Reef seine",1,12,"Carangidae","Carangoides malabaricus",26.2,0.176,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.10548523206751,1.19090909090909
"102",2022-09-19,"September","2022","Vanga","Sofia Saidi","3","Reef seine",1,12,"Carangidae","Carangoides malabaricus",25.6,0.118,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.08016877637131,1.16363636363636
"103",2022-10-01,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Carangoides malabaricus",22.1,0.129,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.932489451476793,1.00454545454545
"104",2022-10-01,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Carangoides malabaricus",20.9,0.13,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.881856540084388,0.95
"105",2022-10-01,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Carangoides malabaricus",22.6,0.131,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.953586497890295,1.02727272727273
"106",2022-10-04,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,24,"Carangidae","Carangoides malabaricus",23.7,0.169,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1,1.07727272727273
"107",2022-10-04,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,24,"Carangidae","Carangoides malabaricus",22.8,0.15,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.962025316455696,1.03636363636364
"108",2022-10-04,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,24,"Carangidae","Carangoides malabaricus",23.9,0.17,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",1.0084388185654,1.08636363636364
"109",2022-10-04,"October","2022","Vanga","Sofia Saidi","2","Reef seine",1,17,"Carangidae","Carangoides malabaricus",22.2,0.151,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.936708860759494,1.00909090909091
"110",2022-10-04,"October","2022","Vanga","Sofia Saidi","2","Reef seine",1,17,"Carangidae","Carangoides malabaricus",22.1,0.135,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.932489451476793,1.00454545454545
"111",2022-10-04,"October","2022","Vanga","Sofia Saidi","2","Reef seine",1,17,"Carangidae","Carangoides malabaricus",22.4,0.139,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.945147679324895,1.01818181818182
"112",2022-10-06,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Carangidae","Carangoides malabaricus",15.9,0.056,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.670886075949367,0.722727272727273
"113",2022-10-16,"October","2022","Vanga","Sofia Saidi","1","Ring net",1,25,"Carangidae","Carangoides malabaricus",21.7,0.131,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.7,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FishBase","",0.915611814345992,0.986363636363636
